FECHA (YYMMDD),HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
180307,1000,4,,
180307,1100,2,,
180307,1200,2,,
180307,1300,8,,
180307,1400,5,,
180307,1500,7,,
180307,1600,11,,
180307,1700,7,,
180307,1800,7,,
180307,1900,8,,
180307,2000,11,,
180307,2100,8,,
180307,2200,5,,
180307,2300,4,,
180308,0,1,,
180308,100,1,,
180308,200,1,,
180308,300,4,,
180308,400,3,,
180308,500,3,,
180308,600,7,,
180308,700,8,,
180308,800,5,,
180308,900,11,,
180308,1000,11,,
180308,1100,11,,
180308,1200,11,,
180308,1300,8,,
180308,1400,8,,
180308,1500,8,,
180308,1600,8,,
180308,1700,8,,
180308,1800,12,,
180308,1900,8,,
180308,2000,8,,
180308,2100,11,,
180308,2200,12,,
180308,2300,11,,
180309,0,14,,
180309,100,14,,
180309,200,10,,
180309,300,18,,
180309,400,18,,
180309,500,18,,
180309,600,20,,
180309,700,15,,
180309,800,21,,
180309,900,19,,
180309,1000,21,,
180309,1100,16,,
180309,1200,24,,
180309,1300,14,,
180309,1400,8,,
180309,1500,23,,
180309,1600,15,,
180309,1700,8,,
180309,1800,18,,
180309,1900,35,,
180309,2000,16,,
180309,2100,10,,
180309,2200,20,,
180309,2300,12,,
180310,0,14,,
180310,100,7,,
180310,200,5,,
180310,300,7,,
180310,400,7,,
180310,500,8,,
180310,600,4,,
180310,700,6,,
180310,800,14,,
180310,900,16,,
180310,1000,12,,
180310,1100,12,,
180310,1200,7,,
180310,1300,4,,
180310,1400,5,,
180310,1500,4,,
180310,1600,1,,
180310,1700,2,,
180310,1800,11,,
180310,1900,8,,
180310,2000,26,,
180310,2100,60,,
180310,2200,38,,
180310,2300,57,,
180311,0,15,,
180311,100,7,,
180311,200,8,,
180311,300,7,,
180311,400,8,,
180311,500,10,,
180311,600,8,,
180311,700,12,,
180311,800,11,,
180311,900,12,,
180311,1000,16,,
180311,1100,6,,
180311,1200,5,,
180311,1300,3,,
180311,1400,1,,
180311,1500,4,,
180311,1600,6,,
180311,1700,7,,
180311,1800,5,,
180311,1900,11,,
180311,2000,28,,
180311,2100,11,,
180311,2200,27,,
180311,2300,51,,
180312,0,16,,
180312,100,14,,
180312,200,5,,
180312,300,4,,
180312,400,7,,
180312,500,4,,
180312,600,12,,
180312,700,8,,
180312,800,11,,
180312,900,11,,
180312,1000,12,,
180312,1100,7,,
180312,1200,7,,
180312,1300,5,,
180312,1400,4,,
180312,1500,3,,
180312,1600,2,,
180312,1700,8,,
180312,1800,8,,
180312,1900,18,,
180312,2000,33,,
180312,2100,41,,
180312,2200,77,,
180312,2300,44,,
180313,0,35,,
180313,100,15,,
180313,200,8,,
180313,300,5,,
180313,400,5,,
180313,500,19,,
180313,600,16,,
180313,700,42,,
180313,800,49,,
180313,900,33,,
180313,1000,9,,
180313,1100,8,,
180313,1200,4,,
180313,1300,2,,
180313,1400,7,,
180313,1500,6,,
180313,1600,1,,
180313,1700,3,,
180313,1800,14,,
180313,1900,22,,
180313,2000,19,,
180313,2100,33,,
180313,2200,27,,
180313,2300,15,,
180314,0,8,,
180314,100,11,,
180314,200,12,,
180314,300,8,,
180314,400,4,,
180314,500,5,,
180314,600,4,,
180314,700,8,,
180314,800,8,,
180314,900,12,,
180314,1000,21,,
180314,1100,22,,
180314,1200,12,,
180314,1300,11,,
180314,1400,11,,
180314,1500,10,,
180314,1600,11,,
180314,1700,12,,
180314,1800,19,,
180314,1900,41,,
180314,2000,101,,
180314,2100,163,,
180314,2200,122,,
180314,2300,69,,
180315,0,37,,
180315,100,34,,
180315,200,12,,
180315,300,12,,
180315,400,11,,
180315,500,18,,
180315,600,29,,
180315,700,41,,
180315,800,42,,
180315,900,29,,
180315,1000,14,,
180315,1100,8,,
180315,1200,8,,
180315,1300,7,,
180315,1400,4,,
180315,1500,4,,
180315,1600,8,,
180315,1700,8,,
180315,1800,24,,
180315,1900,67,,
180315,2000,57,,
180315,2100,26,,
180315,2200,44,,
180315,2300,26,,
180316,0,46,,
180316,100,52,,
180316,200,14,,
180316,300,15,,
180316,400,11,,
180316,500,8,,
180316,600,8,,
180316,700,11,,
180316,800,10,,
180316,900,14,,
180316,1000,8,,
180316,1100,,,
180316,1200,,,1
180316,1300,,,
180316,1400,,,
180316,1500,,,1
180316,1600,,,1
180316,1700,,,1
180316,1800,,,1
180316,1900,,,1
180316,2000,,,1
180316,2100,,,1
180316,2200,,,1
180316,2300,,,4
180317,0,,,6
180317,100,,,4
180317,200,,,5
180317,300,,,4
180317,400,,,1
180317,500,,,1
180317,600,,,2
180317,700,,,1
180317,800,,,1
180317,900,,,1
180317,1000,,,4
180317,1100,,,8
180317,1200,,,5
180317,1300,,,4
180317,1400,,,5
180317,1500,,,4
180317,1600,,,5
180317,1700,,,3
180317,1800,,,5
180317,1900,,,4
180317,2000,,,5
180317,2100,,,5
180317,2200,,,7
180317,2300,,,8
180318,0,,,5
180318,100,,,6
180318,200,,,5
180318,300,,,5
180318,400,,,5
180318,500,,,3
180318,600,,,3
180318,700,,,4
180318,800,,,3
180318,900,,,4
180318,1000,,,5
180318,1100,,,5
180318,1200,,,4
180318,1300,,,3
180318,1400,,,7
180318,1500,,,7
180318,1600,,,5
180318,1700,,,5
180318,1800,,,3
180318,1900,,,4
180318,2000,,,5
180318,2100,,,5
180318,2200,,,4
180318,2300,,,5
180319,0,,,7
180319,100,,,7
180319,200,,,5
180319,300,,,3
180319,400,,,6
180319,500,,,5
180319,600,,,5
180319,700,,,5
180319,800,,,3
180319,900,,,4
180319,1000,,,3
180319,1100,,,5
180319,1200,,,7
180319,1300,,,5
180319,1400,,,4
180319,1500,,,
180319,1600,10,,
180319,1700,9,,
180319,1800,11,,
180319,1900,24,,
180319,2000,29,,
180319,2100,75,,
180319,2200,77,,
180319,2300,40,,
180320,0,57,,
180320,100,45,,
180320,200,12,,
180320,300,10,,
180320,400,9,,
180320,500,10,,
180320,600,14,,
180320,700,16,,
180320,800,20,,
180320,900,17,,
180320,1000,9,,
180320,1100,9,,
180320,1200,7,,
180320,1300,4,,
180320,1400,3,,
180320,1500,3,,
180320,1600,11,,
180320,1700,9,,
180320,1800,9,,
180320,1900,42,,
180320,2000,22,,
180320,2100,20,,
180320,2200,19,,
180320,2300,23,,
180321,0,18,,
180321,100,17,,
180321,200,12,,
180321,300,11,,
180321,400,13,,
180321,500,12,,
180321,600,16,,
180321,700,20,,
180321,800,30,,
180321,900,27,,
180321,1000,33,,
180321,1100,20,,
180321,1200,17,,
180321,1300,10,,
180321,1400,10,,
180321,1500,16,,
180321,1600,20,,
180321,1700,27,,
180321,1800,26,,
180321,1900,48,,
180321,2000,48,,
180321,2100,28,,
180321,2200,15,,
180321,2300,9,,
180322,0,7,,
180322,100,5,,
180322,200,7,,
180322,300,6,,
180322,400,4,,
180322,500,5,,
180322,600,14,,
180322,700,16,,
180322,800,16,,
180322,900,19,,
180322,1000,19,,
180322,1100,11,,
180322,1200,12,,
180322,1300,12,,
180322,1400,22,,
180322,1500,22,,
180322,1600,35,,
180322,1700,32,,
180322,1800,26,,
180322,1900,24,,
180322,2000,24,,
180322,2100,9,,
180322,2200,9,,
180322,2300,8,,
180323,0,7,,
180323,100,5,,
180323,200,7,,
180323,300,8,,
180323,400,6,,
180323,500,7,,
180323,600,11,,
180323,700,13,,
180323,800,22,,
180323,900,37,,
180323,1000,31,,
180323,1100,19,,
180323,1200,9,,
180323,1300,21,,
180323,1400,19,,
180323,1500,16,,
180323,1600,16,,
180323,1700,20,,
180323,1800,26,,
180323,1900,37,,
180323,2000,34,,
180323,2100,39,,
180323,2200,20,,
180323,2300,42,,
180324,0,25,,
180324,100,16,,
180324,200,33,,
180324,300,17,,
180324,400,21,,
180324,500,18,,
180324,600,22,,
180324,700,71,,
180324,800,23,,
180324,900,14,,
180324,1000,11,,
180324,1100,10,,
180324,1200,9,,
180324,1300,10,,
180324,1400,8,,
180324,1500,7,,
180324,1600,8,,
180324,1700,8,,
180324,1800,16,,
180324,1900,42,,
180324,2000,39,,
180324,2100,88,,
180324,2200,67,,
180324,2300,74,,
180325,0,88,,
180325,100,33,,
180325,200,43,,
180325,300,41,,
180325,400,27,,
180325,500,29,,
180325,600,37,,
180325,700,69,,
180325,800,15,,
180325,900,14,,
180325,1000,11,,
180325,1100,10,,
180325,1200,10,,
180325,1300,11,,
180325,1400,9,,
180325,1500,11,,
180325,1600,15,,
180325,1700,18,,
180325,1800,23,,
180325,1900,29,,
180325,2000,39,,
180325,2100,39,,
180325,2200,53,,
180325,2300,38,,
180326,0,31,,
180326,100,27,,
180326,200,29,,
180326,300,23,,
180326,400,16,,
180326,500,27,,
180326,600,67,,
180326,700,113,,
180326,800,35,,
180326,900,11,,
180326,1000,11,,
180326,1100,9,,
180326,1200,9,,
180326,1300,9,,
180326,1400,10,,
180326,1500,14,,
180326,1600,20,,
180326,1700,10,,
180326,1800,23,,
180326,1900,44,,
180326,2000,29,,
180326,2100,38,,
180326,2200,35,,
180326,2300,20,,
180327,0,20,,
180327,100,15,,
180327,200,8,,
180327,300,7,,
180327,400,7,,
180327,500,7,,
180327,600,10,,
180327,700,18,,
180327,800,15,,
180327,900,9,,
180327,1000,7,,
180327,1100,8,,
180327,1200,8,,
180327,1300,8,,
180327,1400,7,,
180327,1500,8,,
180327,1600,20,,
180327,1700,10,,
180327,1800,14,,
180327,1900,25,,
180327,2000,34,,
180327,2100,62,,
180327,2200,58,,
180327,2300,62,,
180328,0,44,,
180328,100,25,,
180328,200,23,,
180328,300,14,,
180328,400,14,,
180328,500,19,,
180328,600,27,,
180328,700,46,,
180328,800,34,,
180328,900,38,,
180328,1000,23,,
180328,1100,16,,
180328,1200,12,,
180328,1300,9,,
180328,1400,7,,
180328,1500,15,,
180328,1600,25,,
180328,1700,22,,
180328,1800,27,,
180328,1900,19,,
180328,2000,33,,
180328,2100,24,,
180328,2200,10,,
180328,2300,9,,
180329,0,13,,
180329,100,9,,
180329,200,8,,
180329,300,5,,
180329,400,3,,
180329,500,4,,
180329,600,2,,
180329,700,5,,
180329,800,9,,
180329,900,15,,
180329,1000,9,,
180329,1100,10,,
180329,1200,10,,
180329,1300,10,,
180329,1400,7,,
180329,1500,8,,
180329,1600,8,,
180329,1700,9,,
180329,1800,13,,
180329,1900,30,,
180329,2000,28,,
180329,2100,25,,
180329,2200,23,,
180329,2300,22,,
180330,0,26,,
180330,100,28,,
180330,200,32,,
180330,300,23,,
180330,400,11,,
180330,500,10,,
180330,600,10,,
180330,700,14,,
180330,800,27,,
180330,900,23,,
180330,1000,16,,
180330,1100,12,,
180330,1200,10,,
180330,1300,7,,
180330,1400,4,,
180330,1500,6,,
180330,1600,3,,
180330,1700,4,,
180330,1800,13,,
180330,1900,14,,
180330,2000,26,,
180330,2100,28,,
180330,2200,16,,
180330,2300,11,,
180331,0,11,,
180331,100,10,,
180331,200,16,,
180331,300,10,,
180331,400,9,,
180331,500,8,,
180331,600,16,,
180331,700,18,,
180331,800,10,,
180331,900,18,,
180331,1000,10,,
180331,1100,9,,
180331,1200,7,,
180331,1300,7,,
180331,1400,6,,
180331,1500,4,,
180331,1600,9,,
180331,1700,13,,
180331,1800,35,,
180331,1900,21,,
180331,2000,35,,
180331,2100,43,,
180331,2200,44,,
180331,2300,52,,
180401,0,35,,
180401,100,18,,
180401,200,10,,
180401,300,11,,
180401,400,9,,
180401,500,11,,
180401,600,10,,
180401,700,26,,
180401,800,18,,
180401,900,10,,
180401,1000,8,,
180401,1100,7,,
180401,1200,7,,
180401,1300,6,,
180401,1400,1,,
180401,1500,1,,
180401,1600,5,,
180401,1700,8,,
180401,1800,22,,
180401,1900,24,,
180401,2000,17,,
180401,2100,17,,
180401,2200,19,,
180401,2300,19,,
180402,0,21,,
180402,100,25,,
180402,200,19,,
180402,300,14,,
180402,400,14,,
180402,500,19,,
180402,600,33,,
180402,700,43,,
180402,800,34,,
180402,900,49,,
180402,1000,27,,
180402,1100,28,,
180402,1200,16,,
180402,1300,18,,
180402,1400,12,,
180402,1500,10,,
180402,1600,16,,
180402,1700,20,,
180402,1800,23,,
180402,1900,20,,
180402,2000,34,,
180402,2100,22,,
180402,2200,11,,
180402,2300,8,,
180403,0,5,,
180403,100,3,,
180403,200,4,,
180403,300,5,,
180403,400,3,,
180403,500,1,,
180403,600,4,,
180403,700,10,,
180403,800,17,,
180403,900,26,,
180403,1000,20,,
180403,1100,24,,
180403,1200,12,,
180403,1300,10,,
180403,1400,8,,
180403,1500,5,,
180403,1600,21,,
180403,1700,37,,
180403,1800,17,,
180403,1900,38,,
180403,2000,83,,
180403,2100,46,,
180403,2200,50,,
180403,2300,29,,
180404,0,19,,
180404,100,16,,
180404,200,7,,
180404,300,7,,
180404,400,4,,
180404,500,1,,
180404,600,7,,
180404,700,6,,
180404,800,10,,
180404,900,12,,
180404,1000,12,,
180404,1100,34,,
180404,1200,16,,
180404,1300,17,,
180404,1400,14,,
180404,1500,12,,
180404,1600,21,,
180404,1700,29,,
180404,1800,34,,
180404,1900,33,,
180404,2000,62,,
180404,2100,103,,
180404,2200,184,,
180404,2300,91,,
180405,0,65,,
180405,100,26,,
180405,200,14,,
180405,300,29,,
180405,400,17,,
180405,500,20,,
180405,600,29,,
180405,700,29,,
180405,800,57,,
180405,900,44,,
180405,1000,19,,
180405,1100,9,,
180405,1200,10,,
180405,1300,10,,
180405,1400,8,,
180405,1500,12,,
180405,1600,14,,
180405,1700,16,,
180405,1800,37,,
180405,1900,82,,
180405,2000,136,,
180405,2100,128,,
180405,2200,79,,
180405,2300,118,,
180406,0,91,,
180406,100,86,,
180406,200,64,,
180406,300,60,,
180406,400,82,,
180406,500,81,,
180406,600,83,,
180406,700,129,,
180406,800,45,,
180406,900,16,,
180406,1000,10,,
180406,1100,9,,
180406,1200,9,,
180406,1300,9,,
180406,1400,,,
180406,1500,13,,
180406,1600,23,,
180406,1700,28,,
180406,1800,64,,
180406,1900,117,,
180406,2000,150,,
180406,2100,143,,
180406,2200,204,,
180406,2300,152,,
180407,0,72,,
180407,100,53,,
180407,200,51,,
180407,300,45,,
180407,400,33,,
180407,500,34,,
180407,600,37,,
180407,700,43,,
180407,800,87,,
180407,900,97,,
180407,1000,98,,
180407,1100,49,,
180407,1200,41,,
180407,1300,50,,
180407,1400,22,,
180407,1500,29,,
180407,1600,41,,
180407,1700,65,,
180407,1800,122,,
180407,1900,135,,
180407,2000,184,,
180407,2100,140,,
180407,2200,147,,
180407,2300,106,,
180408,0,44,,
180408,100,43,,
180408,200,33,,
180408,300,37,,
180408,400,41,,
180408,500,30,,
180408,600,26,,
180408,700,15,,
180408,800,44,,
180408,900,58,,
180408,1000,47,,
180408,1100,63,,
180408,1200,94,,
180408,1300,45,,
180408,1400,62,,
180408,1500,54,,
180408,1600,48,,
180408,1700,42,,
180408,1800,88,,
180408,1900,102,,
180408,2000,175,,
180408,2100,91,,
180408,2200,69,,
180408,2300,68,,
180409,0,54,,
180409,100,31,,
180409,200,15,,
180409,300,22,,
180409,400,23,,
180409,500,21,,
180409,600,34,,
180409,700,27,,
180409,800,30,,
180409,900,23,,
180409,1000,34,,
180409,1100,50,,
180409,1200,33,,
180409,1300,34,,
180409,1400,37,,
180409,1500,94,,
180409,1600,31,,
180409,1700,24,,
180409,1800,18,,
180409,1900,14,,
180409,2000,9,,
180409,2100,11,,
180409,2200,9,,
180409,2300,12,,
180410,0,8,,
180410,100,4,,
180410,200,3,,
180410,300,3,,
180410,400,3,,
180410,500,3,,
180410,600,7,,
180410,700,10,,
180410,800,10,,
180410,900,9,,
180410,1000,13,,
180410,1100,11,,
180410,1200,10,,
180410,1300,9,,
180410,1400,10,,
180410,1500,15,,
180410,1600,31,,
180410,1700,54,,
180410,1800,54,,
180410,1900,60,,
180410,2000,44,,
180410,2100,54,,
180410,2200,37,,
180410,2300,20,,
180411,0,8,,
180411,100,8,,
180411,200,8,,
180411,300,8,,
180411,400,,,
180411,500,7,,
180411,600,12,,
180411,700,34,,
180411,800,42,,
180411,900,45,,
180411,1000,26,,
180411,1100,,,
180411,1200,12,,
180411,1300,10,,
180411,1400,11,,
180411,1500,12,,
180411,1600,16,,
180411,1700,22,,
180411,1800,122,,
180411,1900,338,,
180411,2000,242,,
180411,2100,231,,
180411,2200,159,,
180411,2300,35,,
180412,0,51,,
180412,100,29,,
180412,200,28,,
180412,300,33,,
180412,400,26,,
180412,500,31,,
180412,600,67,,
180412,700,83,,
180412,800,131,,
180412,900,77,,
180412,1000,18,,
180412,1100,10,,
180412,1200,9,,
180412,1300,10,,
180412,1400,12,,
180412,1500,10,,
180412,1600,8,,
180412,1700,18,,
180412,1800,52,,
180412,1900,175,,
180412,2000,91,,
180412,2100,37,,
180412,2200,106,,
180412,2300,104,,
180413,0,83,,
180413,100,82,,
180413,200,57,,
180413,300,24,,
180413,400,23,,
180413,500,35,,
180413,600,35,,
180413,700,70,,
180413,800,76,,
180413,900,88,,
180413,1000,76,,
180413,1100,16,,
180413,1200,15,,
180413,1300,12,,
180413,1400,16,,
180413,1500,14,,
180413,1600,14,,
180413,1700,16,,
180413,1800,69,,
180413,1900,67,,
180413,2000,111,,
180413,2100,150,,
180413,2200,249,,
180413,2300,267,,
180414,0,117,,
180414,100,133,,
180414,200,80,,
180414,300,29,,
180414,400,15,,
180414,500,15,,
180414,600,23,,
180414,700,35,,
180414,800,73,,
180414,900,84,,
180414,1000,94,,
180414,1100,48,,
180414,1200,26,,
180414,1300,16,,
180414,1400,15,,
180414,1500,23,,
180414,1600,23,,
180414,1700,16,,
180414,1800,177,,
180414,1900,295,,
180414,2000,362,,
180414,2100,272,,
180414,2200,232,,
180414,2300,197,,
180415,0,110,,
180415,100,124,,
180415,200,68,,
180415,300,101,,
180415,400,52,,
180415,500,40,,
180415,600,30,,
180415,700,53,,
180415,800,60,,
180415,900,65,,
180415,1000,67,,
180415,1100,43,,
180415,1200,39,,
180415,1300,23,,
180415,1400,33,,
180415,1500,19,,
180415,1600,21,,
180415,1700,45,,
180415,1800,35,,
180415,1900,80,,
180415,2000,56,,
180415,2100,44,,
180415,2200,14,,
180415,2300,10,,
180416,0,19,,
180416,100,16,,
180416,200,9,,
180416,300,14,,
180416,400,14,,
180416,500,10,,
180416,600,44,,
180416,700,19,,
180416,800,22,,
180416,900,23,,
180416,1000,17,,
180416,1100,19,,
180416,1200,18,,
180416,1300,10,,
180416,1400,14,,
180416,1500,32,,
180416,1600,14,,
180416,1700,26,,
180416,1800,84,,
180416,1900,100,,
180416,2000,325,,
180416,2100,432,,
180416,2200,509,,
180416,2300,420,,
180417,0,254,,
180417,100,162,,
180417,200,50,,
180417,300,34,,
180417,400,13,,
180417,500,20,,
180417,600,37,,
180417,700,36,,
180417,800,38,,
180417,900,52,,
180417,1000,35,,
180417,1100,20,,
180417,1200,16,,
180417,1300,10,,
180417,1400,7,,
180417,1500,9,,
180417,1600,10,,
180417,1700,20,,
180417,1800,79,,
180417,1900,80,,
180417,2000,81,,
180417,2100,201,,
180417,2200,247,,
180417,2300,200,,
180418,0,182,,
180418,100,124,,
180418,200,133,,
180418,300,99,,
180418,400,47,,
180418,500,69,,
180418,600,86,,
180418,700,76,,
180418,800,69,,
180418,900,72,,
180418,1000,65,,
180418,1100,50,,
180418,1200,14,,
180418,1300,14,,
180418,1400,6,,
180418,1500,10,,
180418,1600,12,,
180418,1700,22,,
180418,1800,52,,
180418,1900,39,,
180418,2000,90,,
180418,2100,130,,
180418,2200,170,,
180418,2300,141,,
180419,0,239,,
180419,100,222,,
180419,200,91,,
180419,300,14,,
180419,400,11,,
180419,500,17,,
180419,600,43,,
180419,700,40,,
180419,800,30,,
180419,900,37,,
180419,1000,44,,
180419,1100,28,,
180419,1200,29,,
180419,1300,20,,
180419,1400,16,,
180419,1500,16,,
180419,1600,17,,
180419,1700,19,,
180419,1800,109,,
180419,1900,158,,
180419,2000,73,,
180419,2100,43,,
180419,2200,33,,
180419,2300,48,,
180420,0,39,,
180420,100,46,,
180420,200,30,,
180420,300,24,,
180420,400,19,,
180420,500,26,,
180420,600,50,,
180420,700,26,,
180420,800,30,,
180420,900,32,,
180420,1000,23,,
180420,1100,29,,
180420,1200,24,,
180420,1300,18,,
180420,1400,19,,
180420,1500,12,,
180420,1600,18,,
180420,1700,44,,
180420,1800,45,,
180420,1900,24,,
180420,2000,100,,
180420,2100,89,,
180420,2200,126,,
180420,2300,96,,
180421,0,52,,
180421,100,58,,
180421,200,35,,
180421,300,20,,
180421,400,15,,
180421,500,24,,
180421,600,27,,
180421,700,26,,
180421,800,30,,
180421,900,28,,
180421,1000,31,,
180421,1100,,,
180421,1200,,,
180421,1300,11,,
180421,1400,9,,
180421,1500,9,,
180421,1600,10,,
180421,1700,16,,
180421,1800,73,,
180421,1900,113,,
180421,2000,122,,
180421,2100,37,,
180421,2200,27,,
180421,2300,14,,
180422,0,11,,
180422,100,7,,
180422,200,8,,
180422,300,8,,
180422,400,7,,
180422,500,6,,
180422,600,3,,
180422,700,4,,
180422,800,11,,
180422,900,18,,
180422,1000,10,,
180422,1100,13,,
180422,1200,14,,
180422,1300,15,,
180422,1400,12,,
180422,1500,18,,
180422,1600,18,,
180422,1700,39,,
180422,1800,166,,
180422,1900,309,,
180422,2000,245,,
180422,2100,193,,
180422,2200,233,,
180422,2300,260,,
180423,0,292,,
180423,100,322,,
180423,200,205,,
180423,300,158,,
180423,400,63,,
180423,500,65,,
180423,600,148,,
180423,700,172,,
180423,800,166,,
180423,900,45,,
180423,1000,13,,
180423,1100,12,,
180423,1200,10,,
180423,1300,12,,
180423,1400,12,,
180423,1500,9,,
180423,1600,11,,
180423,1700,36,,
180423,1800,56,,
180423,1900,72,,
180423,2000,218,,
180423,2100,180,,
180423,2200,205,,
180423,2300,215,,
180424,0,186,,
180424,100,107,,
180424,200,63,,
180424,300,41,,
180424,400,46,,
180424,500,35,,
180424,600,68,,
180424,700,88,,
180424,800,190,,
180424,900,81,,
180424,1000,60,,
180424,1100,16,,
180424,1200,16,,
180424,1300,16,,
180424,1400,19,,
180424,1500,24,,
180424,1600,24,,
180424,1700,43,,
180424,1800,157,,
180424,1900,179,,
180424,2000,258,,
180424,2100,207,,
180424,2200,144,,
180424,2300,93,,
180425,0,78,,
180425,100,84,,
180425,200,58,,
180425,300,46,,
180425,400,22,,
180425,500,34,,
180425,600,42,,
180425,700,63,,
180425,800,66,,
180425,900,94,,
180425,1000,46,,
180425,1100,40,,
180425,1200,41,,
180425,1300,24,,
180425,1400,20,,
180425,1500,23,,
180425,1600,18,,
180425,1700,47,,
180425,1800,224,,
180425,1900,173,,
180425,2000,184,,
180425,2100,90,,
180425,2200,48,,
180425,2300,57,,
180426,0,50,,
180426,100,52,,
180426,200,36,,
180426,300,29,,
180426,400,18,,
180426,500,18,,
180426,600,16,,
180426,700,13,,
180426,800,12,,
180426,900,26,,
180426,1000,26,,
180426,1100,47,,
180426,1200,48,,
180426,1300,18,,
180426,1400,22,,
180426,1500,37,,
180426,1600,37,,
180426,1700,50,,
180426,1800,61,,
180426,1900,91,,
180426,2000,99,,
180426,2100,96,,
180426,2200,88,,
180426,2300,75,,
180427,0,39,,
180427,100,18,,
180427,200,30,,
180427,300,20,,
180427,400,16,,
180427,500,19,,
180427,600,31,,
180427,700,54,,
180427,800,79,,
180427,900,48,,
180427,1000,37,,
180427,1100,42,,
180427,1200,18,,
180427,1300,15,,
180427,1400,17,,
180427,1500,11,,
180427,1600,23,,
180427,1700,37,,
180427,1800,94,,
180427,1900,77,,
180427,2000,131,,
180427,2100,396,,
180427,2200,462,,
180427,2300,306,,
180428,0,246,,
180428,100,94,,
180428,200,43,,
180428,300,41,,
180428,400,50,,
180428,500,48,,
180428,600,45,,
180428,700,40,,
180428,800,88,,
180428,900,60,,
180428,1000,31,,
180428,1100,26,,
180428,1200,29,,
180428,1300,31,,
180428,1400,31,,
180428,1500,34,,
180428,1600,41,,
180428,1700,67,,
180428,1800,142,,
180428,1900,192,,
180428,2000,367,,
180428,2100,443,,
180428,2200,250,,
180428,2300,181,,
180429,0,192,,
180429,100,128,,
180429,200,70,,
180429,300,49,,
180429,400,41,,
180429,500,48,,
180429,600,45,,
180429,700,58,,
180429,800,54,,
180429,900,71,,
180429,1000,57,,
180429,1100,33,,
180429,1200,27,,
180429,1300,38,,
180429,1400,36,,
180429,1500,33,,
180429,1600,57,,
180429,1700,108,,
180429,1800,385,,
180429,1900,685,,
180429,2000,653,,
180429,2100,416,,
180429,2200,494,,
180429,2300,498,,
180430,0,340,,
180430,100,270,,
180430,200,187,,
180430,300,243,,
180430,400,230,,
180430,500,126,,
180430,600,27,,
180430,700,34,,
180430,800,49,,
180430,900,50,,
180430,1000,45,,
180430,1100,51,,
180430,1200,49,,
180430,1300,48,,
180430,1400,69,,
180430,1500,73,,
180430,1600,75,,
180430,1700,92,,
180430,1800,101,,
180430,1900,122,,
180430,2000,51,,
180430,2100,45,,
180430,2200,44,,
180430,2300,45,,
180501,0,34,,
180501,100,30,,
180501,200,21,,
180501,300,14,,
180501,400,14,,
180501,500,13,,
180501,600,15,,
180501,700,17,,
180501,800,19,,
180501,900,29,,
180501,1000,26,,
180501,1100,26,,
180501,1200,24,,
180501,1300,23,,
180501,1400,25,,
180501,1500,26,,
180501,1600,31,,
180501,1700,57,,
180501,1800,86,,
180501,1900,63,,
180501,2000,76,,
180501,2100,133,,
180501,2200,62,,
180501,2300,43,,
180502,0,20,,
180502,100,18,,
180502,200,16,,
180502,300,23,,
180502,400,18,,
180502,500,21,,
180502,600,23,,
180502,700,18,,
180502,800,27,,
180502,900,27,,
180502,1000,33,,
180502,1100,22,,
180502,1200,18,,
180502,1300,18,,
180502,1400,24,,
180502,1500,35,,
180502,1600,24,,
180502,1700,79,,
180502,1800,50,,
180502,1900,118,,
180502,2000,41,,
180502,2100,50,,
180502,2200,49,,
